date,manufacturer,product,retailer,region,sales_value,sales_volume,store_count,current_price,percent_time_on_promo,percent_sales_on_promo,4_weeks_volume_growth_percent,4_weeks_value_growth_percent,_source_row
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,Non-sa,342.85,7.5,4.0,22.85666666666667,,,,,92856
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,Non-sa,544.77,11.5,6.0,23.68565217391304,16.6667,4.0366,,,92857
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,Non-sa,454.8,10.0,7.0,22.740000000000002,,,,,92858
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,Non-sa,991.51,24.5,5.0,20.234897959183673,80.0,86.693,,,92859
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Grocer,Non-sa,199.9,5.0,1.0,19.990000000000002,,,,,92864
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,Non-sa,220.4,5.0,2.0,22.04,,,,,92869
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,Non-sa,107.45,2.5,1.0,21.490000000000002,,,,,92870
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,Non-sa,719.64,18.0,3.0,19.99,66.6667,55.5556,,,92871
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,Non-sa,6224.52,125.5,37.0,24.798884462151396,,,,,92878
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,Non-sa,8103.17,163.5,31.0,24.78033639143731,,,,,92879
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,Non-sa,5425.07,110.0,32.0,24.65940909090909,,,,,92880
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,Non-sa,2526.07,51.5,32.0,24.52495145631068,,,,,92881
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,Non-sa,1249.49,25.0,13.0,24.9898,,,,,92886
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,Non-sa,1324.46,26.5,16.0,24.98981132075472,,,,,92887
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,Non-sa,974.61,19.5,15.0,24.990000000000002,,,,,92888
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,Non-sa,549.78,11.0,14.0,24.99,,,,,92889
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,U Save,Non-sa,799.68,16.0,14.0,24.99,,,,,92894
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,U Save,Non-sa,1224.5,24.5,14.0,24.989795918367346,,,,,92895
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,U Save,Non-sa,749.7,15.0,16.0,24.990000000000002,,,,,92896
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,U Save,Non-sa,449.82,9.0,10.0,24.99,,,,,92897
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers,North West,1124.55,22.5,12.0,24.99,,,,,92902
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers,North West,1399.44,28.0,12.0,24.990000000000002,,,,,92903
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers,North West,1049.58,21.0,10.0,24.99,,,,,92904
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers,North West,924.62,18.5,12.0,24.98972972972973,,,,,92905
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers Hyper,North West,324.87,6.5,2.0,24.990000000000002,,,,,92910
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers Hyper,North West,449.82,9.0,2.0,24.99,,,,,92911
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers Hyper,North West,199.92,4.0,2.0,24.99,,,,,92912
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers Hyper,North West,274.89,5.5,2.0,24.99,,,,,92913
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,North West,237.9,5.0,5.0,23.79,,,,,92918
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,North West,285.88,6.0,4.0,23.823333333333334,,,,,92919
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,North West,115.95,2.5,3.0,23.19,,,,,92920
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,North West,117.95,2.5,4.0,23.59,,,,,92921
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,North West,51.98,1.0,2.0,25.99,,,,,92923
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,North West,26.99,0.5,1.0,26.99,,,,,92924
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,North West,51.98,1.0,2.0,25.99,,,,,92925
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,North West,141.94,3.0,2.0,23.656666666666666,,,,,92926
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,President Hyper,North West,924.63,18.5,1.0,24.99,,,,,92930
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,President Hyper,North West,949.62,19.0,1.0,24.99,,,,,92931
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,President Hyper,North West,199.92,4.0,1.0,24.99,,,,,92932
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,President Hyper,North West,124.95,2.5,1.0,24.990000000000002,,,,,92933
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,North West,3341.39,67.0,32.0,24.935746268656715,,,,,92938
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,North West,3448.61,69.0,33.0,24.989927536231885,,,,,92939
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,North West,3823.46,76.5,33.0,24.989934640522875,,,,,92940
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,North West,1924.23,38.5,27.0,24.990000000000002,,,,,92941
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,North West,474.81,9.5,7.0,24.99,,,,,92947
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,North West,424.83,8.5,6.0,24.99,,,,,92948
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,North West,549.78,11.0,7.0,24.99,,,,,92949
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,North West,199.92,4.0,6.0,24.99,,,,,92950
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,U Save,North West,49.98,1.0,1.0,24.99,,,,,92954
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,U Save,North West,24.99,0.5,1.0,24.99,,,,,92955
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers,Northern Cape,1372.18,27.5,9.0,24.948727272727275,,,,,92960
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers,Northern Cape,2049.16,41.0,10.0,24.989756097560974,,,,,92961
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers,Northern Cape,1599.35,32.0,9.0,24.98984375,,,,,92962
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers,Northern Cape,1199.5,24.0,10.0,24.989583333333332,,,,,92963
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Express,Northern Cape,23.99,0.5,1.0,23.99,,,,,92965
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Express,Northern Cape,23.99,0.5,1.0,23.99,,,,,92966
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,Northern Cape,245.9,5.0,4.0,24.59,,,,,92971
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,Northern Cape,574.96,12.0,7.0,23.956666666666667,14.2857,13.9418,,,92972
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,Northern Cape,663.73,13.5,9.0,24.582592592592594,,,,,92973
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,Northern Cape,369.85,7.5,6.0,24.65666666666667,,,,,92974
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Grocer,Northern Cape,49.98,1.0,1.0,24.99,,,,,92978
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Grocer,Northern Cape,70.97,1.5,2.0,23.656666666666666,,,,,92979
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Grocer,Northern Cape,45.98,1.0,1.0,22.99,,,,,92980
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Grocer,Northern Cape,49.98,1.0,1.0,24.99,,,,,92981
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,Northern Cape,218.91,4.5,4.0,24.323333333333334,,,,,92986
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,Northern Cape,289.88,6.0,5.0,24.156666666666666,,,,,92987
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,Northern Cape,187.92,4.0,3.0,23.49,,,,,92988
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,Northern Cape,64.97,1.5,2.0,21.656666666666666,,,,,92989
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,Northern Cape,2473.99,49.5,11.0,24.989797979797977,,,,,92994
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,Northern Cape,3948.37,79.0,11.0,24.989683544303798,,,,,92995
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,Northern Cape,4323.23,86.5,11.0,24.989768786127165,,,,,92996
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,Northern Cape,1474.39,29.5,11.0,24.989661016949153,,,,,92997
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,Northern Cape,249.9,5.0,2.0,24.990000000000002,,,,,93002
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,Northern Cape,374.85,7.5,2.0,24.990000000000002,,,,,93003
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,Northern Cape,624.73,12.5,2.0,24.9892,,,,,93004
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,Northern Cape,149.94,3.0,2.0,24.99,,,,,93005
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers,Western Cape,4573.17,91.5,62.0,24.990000000000002,,,,,93010
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers,Western Cape,5802.42,116.5,64.0,24.903090128755366,1.5625,2.6658,,,93011
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers,Western Cape,4498.2,90.0,61.0,24.99,,,,,93012
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers,Western Cape,3423.63,68.5,54.0,24.990000000000002,,,,,93013
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers Foods,Western Cape,49.98,1.0,2.0,24.99,,,,,93018
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers Foods,Western Cape,124.95,2.5,3.0,24.990000000000002,,,,,93019
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers Foods,Western Cape,49.98,1.0,2.0,24.99,,,,,93020
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers Hyper,Western Cape,1199.52,24.0,9.0,24.99,,,,,93025
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers Hyper,Western Cape,1746.05,35.0,9.0,24.943571428571428,,,,,93026
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers Hyper,Western Cape,924.62,18.5,8.0,24.98972972972973,,,,,93027
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Checkers Hyper,Western Cape,923.43,18.5,8.0,24.957567567567565,,,,,93028
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Foodworld,Western Cape,374.85,7.5,5.0,24.990000000000002,,,,,93033
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Foodworld,Western Cape,449.82,9.0,5.0,24.99,,,,,93034
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Foodworld,Western Cape,674.73,13.5,4.0,24.990000000000002,,,,,93035
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Foodworld,Western Cape,224.91,4.5,4.0,24.99,,,,,93036
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,Western Cape,570.01,11.5,13.0,24.78304347826087,7.6923,3.3736,,,93041
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,Western Cape,586.81,12.0,13.0,24.450416666666666,7.6923,6.779,,,93042
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,Western Cape,845.9,17.0,14.0,24.879411764705882,7.1429,2.2733,,,93043
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Foods,Western Cape,425.53,8.5,11.0,25.031176470588235,9.0909,5.8022,,,93044
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Grocer,Western Cape,149.94,3.0,3.0,24.99,,,,,93049
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Grocer,Western Cape,72.97,1.5,2.0,24.323333333333334,,,,,93050
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Grocer,Western Cape,73.97,1.5,3.0,24.656666666666666,,,,,93051
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Grocer,Western Cape,74.97,1.5,2.0,24.99,,,,,93052
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,Western Cape,511.79,10.5,13.0,24.37095238095238,15.3846,17.1867,,,93057
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,Western Cape,791.42,16.0,17.0,24.731875,5.8824,2.4298,,,93058
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,Western Cape,817.67,16.5,15.0,24.777878787878787,,,,,93059
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Minimark,Western Cape,525.03,10.5,15.0,25.00142857142857,6.6667,3.6626,,,93060
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Urban,Western Cape,24.99,0.5,1.0,24.99,,,,,93063
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Urban,Western Cape,24.99,0.5,1.0,24.99,,,,,93064
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,OK Urban,Western Cape,99.96,2.0,3.0,24.99,,,,,93065
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,Western Cape,12439.5,249.5,77.0,24.928857715430862,1.2987,0.9643,,,93070
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,Western Cape,17287.95,346.0,86.0,24.982586705202312,,,,,93071
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,Western Cape,12969.71,259.5,87.0,24.989807321772638,,,,,93072
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite,Western Cape,8631.46,173.0,77.0,24.946416184971095,2.5974,2.432,,,93073
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,Western Cape,299.87,6.0,2.0,24.989166666666666,,,,,93078
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,Western Cape,149.94,3.0,2.0,24.99,,,,,93079
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,Western Cape,299.88,6.0,3.0,24.99,,,,,93080
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel 500ml,Shoprite Mini,Western Cape,199.92,4.0,3.0,24.99,,,,,93081
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers,Eastern Cape,4230.51,106.0,16.0,39.91047169811321,,,,,93086
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers,Eastern Cape,4918.27,123.0,17.0,39.9859349593496,,,,,93087
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers,Eastern Cape,2954.99,74.0,16.0,39.932297297297296,,,,,93088
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers,Eastern Cape,3078.92,77.0,15.0,39.98597402597402,,,,,93089
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers Hyper,Eastern Cape,359.87,9.0,1.0,39.98555555555556,,,,,93091
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers Hyper,Eastern Cape,199.93,5.0,1.0,39.986000000000004,,,,,93092
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers Hyper,Eastern Cape,79.98,2.0,1.0,39.99,,,,,93093
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers Hyper,Eastern Cape,79.97,2.0,1.0,39.985,,,,,93094
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,OK Foods,Eastern Cape,434.88,12.0,3.0,36.24,33.3333,82.7585,,,93099
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,OK Foods,Eastern Cape,79.98,2.0,2.0,39.99,,,,,93100
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,OK Foods,Eastern Cape,39.99,1.0,1.0,39.99,,,,,93101
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,OK Foods,Eastern Cape,619.83,17.0,3.0,36.46058823529412,100.0,100.0,,,93102
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,OK Grocer,Eastern Cape,39.99,1.0,1.0,39.99,,,,,93103
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,OK Grocer,Eastern Cape,39.99,1.0,1.0,39.99,,,,,93104
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,OK Grocer,Eastern Cape,39.99,1.0,1.0,39.99,,,,,93105
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,OK Minimark,Eastern Cape,167.96,4.0,1.0,41.99,,,,,93109
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,OK Minimark,Eastern Cape,257.94,6.0,2.0,42.99,,,,,93110
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,OK Minimark,Eastern Cape,39.99,1.0,1.0,39.99,,,,,93111
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,OK Minimark,Eastern Cape,288.92,8.0,4.0,36.115,75.0,87.8894,,,93112
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Sentra,Eastern Cape,44.99,1.0,1.0,44.99,,,,,93113
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Shoprite,Eastern Cape,4790.46,119.0,38.0,40.255966386554626,7.8947,3.5493,,,93118
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Shoprite,Eastern Cape,5493.16,135.0,40.0,40.690074074074076,2.5,2.0021,,,93119
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Shoprite,Eastern Cape,5248.48,130.0,43.0,40.37292307692307,2.3256,3.0523,,,93120
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Shoprite,Eastern Cape,3648.78,91.0,38.0,40.09648351648352,5.2632,4.3834,,,93121
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Shoprite Hyper,Eastern Cape,759.73,19.0,2.0,39.985789473684214,,,,,93126
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Shoprite Hyper,Eastern Cape,879.68,22.0,2.0,39.985454545454544,,,,,93127
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Shoprite Hyper,Eastern Cape,879.67,22.0,2.0,39.985,,,,,93128
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Shoprite Hyper,Eastern Cape,463.56,12.0,2.0,38.63,50.0,39.6195,,,93129
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Shoprite Mini,Eastern Cape,509.86,12.0,7.0,42.48833333333334,,,,,93134
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Shoprite Mini,Eastern Cape,624.81,15.0,8.0,41.653999999999996,,,,,93135
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Shoprite Mini,Eastern Cape,924.72,22.0,9.0,42.03272727272727,,,,,93136
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Shoprite Mini,Eastern Cape,334.9,8.0,6.0,41.8625,,,,,93137
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers,Free State,1298.66,29.0,11.0,44.78137931034483,,,,,93142
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers,Free State,1474.62,33.0,10.0,44.68545454545454,,,,,93143
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers,Free State,1122.72,25.0,12.0,44.9088,,,,,93144
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers,Free State,1932.55,45.0,14.0,42.94555555555556,6.6667,18.5216,,,93145
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers Foods,Free State,44.99,1.0,1.0,44.99,,,,,93149
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers Foods,Free State,44.99,1.0,1.0,44.99,,,,,93150
2026-07-26,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers Hyper,Free State,269.93,6.0,1.0,44.98833333333334,,,,,93155
2026-08-02,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers Hyper,Free State,359.9,8.0,1.0,44.9875,,,,,93156
2026-08-09,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers Hyper,Free State,449.88,10.0,1.0,44.988,,,,,93157
2026-08-16,Shoprite Holdings,Super Brite All Purpose Cleaner Pine Gel Lavender 1l,Checkers Hyper,Free State,359.9,8.0,1.0,44.9875,,,,,93158
